id,price,longitude,latitude
1810,38318,116.431552,40.082903
1811,83846,116.336908,39.878778
1812,57609,116.430884,39.863405
1813,46087,116.43942,40.072066
1814,64348,116.255917,39.880421
1815,49824,116.203021,39.929599
1816,67085,116.501166,39.91891
1817,96277,116.442683,40.019229
1818,51896,116.349005,40.079347
1819,38562,116.683117,40.127185
1820,81254,116.271746,40.05804
1821,65081,116.214924,39.927902
1822,96698,116.417993,39.970747
1823,48380,116.309045,40.083072
1824,49375,116.6708,40.139004
1825,134995,116.344116,39.921551
1826,61789,116.351541,40.07117
1827,82335,116.428929,39.980782
1828,57872,116.423882,40.122853
1829,58773,116.426743,39.868762
1830,51784,116.587745,39.92346
1831,93056,116.417203,39.966191
1832,59981,116.669921,39.88789
1833,49902,116.322609,40.082706
1834,56264,116.34663,40.096608
1835,45173,116.279545,40.144739
1836,102304,116.371787,39.905909
1837,76611,116.47773,40.002156
1838,40455,116.659297,40.14532
1839,47905,116.345128,39.763661
1840,49340,116.674981,39.897618
1841,69506,116.470683,39.87738
1842,29605,116.419752,40.135608
1843,54241,116.330198,40.074228
1844,102321,116.347797,39.976432
1845,47518,116.581295,39.910614
1846,58386,116.413621,40.013277
1847,65808,116.467922,39.993105
1848,35779,116.43942,40.072066
1849,45691,116.659218,40.128885
1850,49573,116.340938,39.76265
1851,65020,116.389015,39.844965
1852,92807,116.471076,39.995318
1853,96036,116.45208,39.904622
1854,80350,116.418802,40.010659
1855,147247,116.399275,39.958385
1856,38864,116.110258,39.938303
1857,51796,116.35699,40.093976
1858,45268,116.594886,39.910677
1859,46761,116.3434,40.083322
1860,55342,116.202122,39.928963
1861,42952,116.667038,39.942451
1862,116667,116.376183,39.953459
1863,114701,116.435611,39.948432
1864,44945,116.119651,39.934504
1865,100893,116.486709,39.895879
1866,27774,116.85037,39.963617
1867,36585,116.415732,40.053385
1868,83044,116.420546,39.997876
1869,81883,116.442298,39.970551
1870,65999,116.467922,39.993105
1871,55809,116.658104,39.8932
1872,64390,116.403631,39.869863
1873,46310,116.347991,39.750474
1874,33713,116.355945,39.728279
1875,49799,116.410743,39.821558
1876,27973,116.85037,39.963617
1877,54320,116.659929,39.908429
1878,89577,116.354369,39.978114
1879,83013,116.390213,39.989129
1880,65832,116.551967,39.967123
1881,99233,116.486709,39.895879
1882,46147,116.680468,39.936884
1883,62753,116.471626,39.8946
1884,27764,116.214557,40.226152
1885,50032,116.654682,40.125799
1886,82176,116.378925,39.84505
1887,39039,116.683699,40.11204
1888,31470,116.779959,39.979875
1889,34641,116.423504,40.083027
1890,42073,116.322852,40.088619
1891,82215,116.419299,39.99709
1892,64400,116.42537,40.052808
1893,119863,116.300248,39.924355
1894,61842,116.342393,40.043347
1895,44242,116.331607,39.777363
1896,49950,116.656576,39.902756
1897,28813,116.659297,40.14532
1898,60269,116.51159,39.903448
1899,61559,116.47773,40.002156
1900,52380,116.340929,39.82227
1901,102230,116.343714,39.996907
1902,86463,116.345328,39.903911
1903,86346,116.345328,39.903911
1904,79549,116.404579,39.978491
1905,111845,116.416187,39.969551
1906,72746,116.453206,39.965662
1907,91224,116.461156,39.904867
1908,53437,116.233785,39.906862
1909,45231,116.409906,40.064435
1910,59646,116.698085,39.900316
1911,92334,116.308494,39.968148
1912,58839,116.482018,40.004978
1913,82806,116.427511,39.983814
1914,83333,116.443182,39.990399
1915,43130,116.357702,39.797657
1916,56424,116.315445,40.074203
1917,75995,116.521988,39.927428
1918,35142,116.415742,40.077796
1919,84728,116.46028,39.957618
1920,128617,116.399018,39.978141
1921,51476,116.429618,40.0507
1922,55887,116.450792,39.871858
1923,35712,116.667038,39.942451
1924,100908,116.437841,39.948704
1925,58145,116.426976,39.860988
1926,66421,116.703234,39.911017
1927,74669,116.416117,39.999631
1928,49583,116.639467,39.904485
1929,27179,116.85037,39.963617
1930,47748,116.333765,40.07892
1931,104901,116.360233,39.959116
1932,51908,116.233846,39.905003
1933,97308,116.529599,39.950025
1934,96288,116.409688,39.958188
1935,60062,116.386664,39.850502
1936,108131,116.28549,39.944499
1937,104290,116.290082,39.966788
1938,54137,116.315096,39.857138
1939,29096,116.661657,40.18394
1940,56146,116.662375,39.89499
1941,42414,116.442002,39.811582
1942,39069,116.670101,40.118729
1943,36774,116.670101,40.118729
1944,56615,116.671991,39.887056
1945,67755,116.469221,40.000762
1946,28098,116.675955,40.037646
1947,68108,116.429289,40.040731
1948,76612,116.32616,40.046586
1949,59885,116.684161,39.907381
1950,63472,116.465871,40.007369
1951,81945,116.466716,40.002198
1952,106259,116.229149,39.900286
1953,71682,116.482331,40.014156
1954,50567,116.646296,40.132553
1955,49603,116.228639,39.907678
1956,48606,116.473695,39.876155
1957,92447,116.448513,39.978977
1958,78895,116.52013,39.936383
1959,84593,116.433989,39.973135
1960,95731,116.492991,40.000253
1961,47688,116.568799,39.853078
1962,58480,116.430562,40.045549
1963,111812,116.385168,39.900454
1964,39660,116.259318,40.217911
1965,74808,116.287408,39.906807
1966,53908,116.603852,39.893276
1967,101089,116.309252,39.977842
1968,47870,116.676119,39.875612
1969,75732,116.471849,39.89331
1970,75962,116.376015,40.018207
1971,55752,116.412985,40.062212
1972,75637,116.446047,39.964131
1973,45992,116.311776,40.084907
1974,82237,116.287719,39.931907
1975,52374,116.399702,39.848513
1976,75908,116.330146,40.039456
1977,92771,116.333306,39.891491
1978,91133,116.492991,40.000253
1979,66171,116.521774,39.94004
1980,112446,116.320453,40.039032
1981,51357,116.293798,39.82362
1982,45738,116.423504,40.083027
1983,103862,116.330758,39.962235
1984,86085,116.31364,39.987352
1985,70148,116.463907,40.007017
1986,46623,116.439341,40.082372
1987,91295,116.341257,39.980569
1988,93354,116.328627,39.979037
1989,82956,116.343001,39.964408
1990,65094,116.441442,39.875518
1991,82330,116.511963,39.918936
1992,89761,116.321095,39.946957
1993,71188,116.337135,40.044991
1994,86657,116.349984,39.992769
1995,76407,116.476868,40.012847
1996,51265,116.481385,39.874867
1997,53816,116.430562,40.045549
1998,45930,116.335484,40.09232
1999,39191,116.122354,39.937384
2000,65123,116.170097,40.073984
2001,67284,116.482331,40.014156
2002,50523,116.429618,40.0507
2003,107448,116.447756,39.896508
2004,45284,116.349005,40.079347
2005,76230,116.320895,40.061583
2006,42436,116.43942,40.072066
2007,39554,116.439341,40.082372
2008,41161,116.41678,40.071013
2009,53392,116.202122,39.928963
2010,87771,116.348379,39.898284
2011,38819,116.439341,40.082372
2012,117541,116.392381,39.974142
2013,89830,116.455099,39.978117
2014,83598,116.428929,39.980782
2015,72368,116.296295,40.048304
2016,44029,116.272871,40.235619
2017,40870,116.629595,39.911506
2018,87443,116.326913,39.959365
2019,98361,116.265725,40.057734
2020,79307,116.375054,40.018311
2021,75708,116.442929,40.06296
2022,39189,116.41917,40.124757
2023,48566,116.70811,39.888054
2024,105628,116.469248,40.012773
2025,49258,116.445785,40.077726
2026,38903,116.439341,40.082372
2027,86791,116.390911,39.884464
2028,80074,116.320453,40.039032
2029,50475,116.340189,39.800962
2030,59328,116.441493,39.863696
2031,134995,116.384092,39.96456
2032,110281,116.441193,39.900437
2033,104809,116.348041,39.932646
2034,58643,116.464926,39.88896
2035,75295,116.352882,40.05023
2036,51114,116.497256,39.804081
2037,77617,116.382614,39.986484
2038,67549,116.314439,39.979278
2039,30272,116.170695,39.773701
2040,63552,116.384155,40.070139
2041,52112,116.419296,39.853261
2042,61399,116.473169,39.994603
2043,60802,116.609116,39.903738
2044,41455,116.338402,39.792221
2045,64799,116.397839,39.868935
2046,77444,116.417045,40.006843
2047,54161,116.315096,39.857138
2048,83944,116.313222,39.952186
2049,78616,116.41658,39.87503
2050,38426,116.673834,40.116557
2051,56364,116.504397,39.92941
2052,84591,116.314388,39.972347
2053,66035,116.47638,39.875691
2054,69556,116.344314,40.034975
2055,90014,116.433123,40.00209
2056,65963,116.455671,39.905762
2057,49326,116.435735,39.853176
2058,49232,116.435735,39.853176
2059,121452,116.294695,39.918281
2060,51610,116.340938,39.76265
2061,58023,116.586465,39.918172
2062,117865,116.338384,39.934691
2063,53651,116.640545,39.911057
2064,70291,116.32284,39.882471
2065,97902,116.359841,39.962265
2066,77548,116.246633,39.938989
2067,38830,116.035383,39.88702
2068,56139,116.491703,39.929224
2069,79838,116.329675,39.876404
2070,63452,116.233915,39.8972
2071,52995,116.382098,39.848059
2072,71527,116.37267,39.851088
2073,75117,116.4388,40.054941
2074,44045,116.328035,40.078668
2075,49094,116.661047,39.932185
2076,28719,116.416156,40.082585
2077,36664,116.415742,40.077796
2078,55591,116.432734,39.859452
2079,66116,116.354648,40.044541
2080,103030,116.438842,39.89084
2081,78014,116.364866,39.964032
2082,42978,116.43942,40.072066
2083,88903,116.409266,40.003413
2084,27645,116.819653,39.948694
2085,52326,116.275541,39.872886
2086,80645,116.491575,39.984428
2087,56474,116.651427,39.902087
2088,71813,116.513063,39.937121
2089,29272,116.632377,40.033796
2090,68030,116.513063,39.937121
2091,73951,116.419268,39.984913
2092,61598,116.530553,39.921425
2093,73882,116.45053,39.874376
2094,44546,116.499592,39.80855
2095,60410,116.475021,40.010031
2096,31896,116.457086,39.877614
2097,60966,116.505445,39.939085
2098,48302,116.676831,39.900109
2099,56954,116.694847,39.921775
2100,50000,116.667038,39.942451
2101,49712,116.686389,39.907824
2102,50817,116.675771,39.903665
2103,46673,116.376116,40.089084
2104,78313,116.317277,40.062967
2105,52606,116.34663,40.096608
2106,84901,116.457117,39.971046
2107,89803,116.451197,39.946843
2108,80000,116.437025,40.059329
2109,44000,116.108486,39.944281
2110,24850,116.445996,40.069568
2111,43919,116.42537,40.052808
2112,70287,116.312853,39.951494
2113,76336,116.430966,40.05675
2114,84044,116.378697,40.020751
2115,36586,116.322609,40.082706
2116,39616,116.414419,40.053455
2117,31539,116.828287,39.970903
2118,69124,116.354191,40.035178
2119,37591,116.416156,40.082585
2120,80899,116.266631,39.927795
2121,54912,116.63264,39.913741
2122,40348,116.639972,39.882381
2123,89908,116.325617,40.049466
2124,40042,116.667038,39.942451
2125,60348,116.482018,40.004978
2126,82919,116.372248,40.01614
2127,53130,116.646635,39.914115
2128,57226,116.701064,39.920295
2129,44856,116.402378,39.820979
2130,56940,116.404033,40.088655
2131,101530,116.486825,39.939321
2132,41509,116.527974,39.895003
2133,56642,116.6512,39.898186
2134,69922,116.379778,39.840643
2135,60898,116.696144,39.906537
2136,58101,116.515457,40.029579
2137,62801,116.512182,39.928407
2138,62417,116.690996,39.925159
2139,89563,116.365562,39.982896
2140,63525,116.309363,39.893795
2141,87681,116.435751,39.902151
2142,75038,116.411234,39.976722
2143,102378,116.409266,40.003413
2144,57275,116.422621,40.03926
2145,46490,116.566325,39.914057
2146,41971,116.612765,39.905006
2147,55827,116.679317,39.889108
2148,56891,116.69654,39.903388
2149,31859,116.415742,40.077796
2150,55710,116.589955,39.920154
2151,51049,116.42376,40.0514
2152,86957,116.341257,39.980569
2153,100008,116.333396,39.956362
2154,77485,116.523317,39.933208
2155,48840,116.333765,40.07892
2156,57872,116.390013,39.839669
2157,44684,116.338639,40.079333
2158,42871,116.119651,39.934504
2159,45239,116.698085,39.900316
2160,70523,116.364365,40.069487
2161,43543,116.41678,40.071013
2162,47991,116.161141,39.932229
2163,52770,116.296286,39.870107
2164,65309,116.324898,39.891441
2165,39306,116.648255,39.931905
2166,51295,116.669921,39.88789
2167,98203,116.35881,39.905008
2168,72004,116.598911,39.932527
2169,64897,116.482331,40.014156
2170,58670,116.308505,39.839489
2171,73248,116.454644,39.956012
2172,71755,116.376027,39.843729
2173,36315,116.649091,40.144305
2174,53377,116.566103,39.92841
2175,83229,116.439095,39.983437
2176,44459,116.338519,39.789061
2177,65087,116.471215,39.903238
2178,70492,116.409861,40.042394
2179,57490,116.668441,39.897465
2180,47025,116.661047,39.932185
2181,79524,116.354036,40.01332
2182,59709,116.42537,40.052808
2183,76595,116.490032,39.993487
2184,39585,116.261573,40.216539
2185,38168,116.263323,40.218013
2186,53894,116.612765,39.905006
2187,103814,116.472792,39.995684
2188,64643,116.512916,39.966511
2189,90361,116.343898,39.995983
2190,108491,116.376015,40.018207
2191,95468,116.379711,40.017883
2192,63252,116.450137,39.87191
2193,120391,116.397604,39.878765
2194,58144,116.471626,39.8946
2195,88299,116.463539,39.987791
2196,65561,116.402567,39.869745
2197,34556,116.174718,39.774367
2198,78641,116.296408,40.039756
2199,95369,116.469306,39.997106
2200,119197,116.433451,39.923705
2201,53774,116.262442,39.897184
2202,43776,116.563818,39.953284
2203,59305,116.69007,39.870642
2204,117895,116.440069,39.902423
2205,113787,116.443355,39.90268
2206,89501,116.343001,39.964408
2207,35912,116.659297,40.14532
2208,86901,116.318458,40.039499
2209,81188,116.433356,40.005811
2210,70192,116.337135,40.044991
2211,64263,116.472175,40.017522
2212,38372,116.423882,40.122853
2213,71930,116.320535,39.890098
2214,134128,116.378929,39.967071
2215,62340,116.391353,39.99299
2216,109031,116.305063,39.91533
2217,35251,116.421727,40.130641
2218,38890,116.347998,40.087773
2219,48965,116.328915,40.088074
2220,88391,116.411234,39.976722
2221,97541,116.358612,39.917188
2222,61873,116.343244,40.063366
2223,54692,116.330198,40.074228
2224,55273,116.430562,40.045549
2225,101146,116.49138,39.938386
2226,73271,116.421876,40.008585
2227,40179,116.673834,40.116557
2228,125455,116.395214,39.88381
2229,53981,116.513848,39.875068
2230,52842,116.697005,39.925858
2231,57971,116.314388,39.972347
2232,52936,116.229624,39.915004
2233,31737,116.85037,39.963617
2234,46396,116.353424,40.090961
2235,80265,116.341953,39.96002
2236,53286,116.473695,39.876155
2237,86482,116.381497,39.97775
2238,55085,116.423696,39.815785
2239,63175,116.363152,40.089008
2240,44393,116.354287,40.079237
2241,53143,116.556567,39.952006
2242,49877,116.468749,39.874429
2243,55845,116.586465,39.918172
2244,58346,116.560531,39.925155
2245,135406,116.301832,39.972868
2246,45354,116.326792,39.757576
2247,44970,116.333765,40.07892
2248,57732,116.485616,40.006096
2249,118991,116.400533,39.962226
2250,67978,116.471931,40.008739
2251,83348,116.433989,39.973135
2252,56240,116.589955,39.920154
2253,62189,116.512916,39.966511
2254,68068,116.403511,39.872127
2255,79444,116.404579,39.978491
2256,99653,116.342241,40.038962
2257,57731,116.430562,40.045549
2258,62694,116.312187,39.896423
2259,47371,116.233846,39.905003
2260,64326,116.50404,39.814896
2261,87651,116.409266,40.003413
2262,66796,116.483888,40.004499
2263,98670,116.307929,39.914766
2264,65153,116.380725,39.850187
2265,83650,116.433425,40.01024
2266,55845,116.360745,40.088084
2267,39455,116.245538,40.220033
2268,48452,116.197167,39.935324
2269,60835,116.488534,39.875468
2270,47208,116.568799,39.853078
2271,60150,116.600168,39.937451
2272,134921,116.384092,39.96456
2273,67470,116.330146,40.039456
2274,86153,116.529205,39.926332
2275,91431,116.327664,39.94173
2276,49155,116.212105,39.940814
2277,28269,116.43942,40.072066
2278,102115,116.344635,39.887735
2279,56037,116.42059,40.038368
2280,94515,116.44366,39.903303
2281,80146,116.485616,40.006096
2282,97621,116.473987,39.998614
2283,70915,116.467922,39.993105
2284,75630,116.322845,40.035467
2285,32931,116.354697,39.745721
2286,79848,116.273525,39.912989
2287,46784,116.613895,39.894341
2288,84479,116.372382,39.958962
2289,63947,116.487649,39.985143
2290,45570,116.416156,40.082585
2291,41076,116.636059,39.907157
2292,63489,116.520858,39.918846
2293,68807,116.521774,39.94004
2294,56573,116.430562,40.045549
2295,87063,116.365812,39.960581
2296,114967,116.43343,39.958449
2297,89826,116.36465,39.980549
2298,49599,116.296708,39.856361
2299,53873,116.260837,39.873276
2300,65780,116.518451,39.92401
2301,42456,116.432684,40.077562
2302,76378,116.493655,39.905367
2303,27609,116.85037,39.963617
2304,37934,116.659056,40.14159
2305,60362,116.712033,39.925108
2306,68570,116.517937,39.915593
2307,93714,116.448783,39.894213
2308,30586,116.785327,39.99439
2309,32007,116.780446,39.987782
2310,72428,116.293444,40.037849
2311,124792,116.38483,40.014138
2312,58207,116.411481,40.059131
2313,55147,116.344335,39.770444
2314,33471,116.416156,40.082585
2315,73563,116.344985,39.891739
2316,76501,116.450058,39.870707
2317,36290,116.659056,40.14159
2318,94540,116.476447,39.903804
2319,52393,116.425063,40.044097
2320,87400,116.359316,39.882762
2321,88471,116.467478,40.018459
2322,77413,116.270882,39.932076
2323,41260,116.670101,40.118729
2324,55340,116.42059,40.038368
2325,82143,116.469306,39.997106
2326,46821,116.70193,39.899597
2327,51730,116.342088,39.749733
2328,91226,116.368316,39.892214
2329,69494,116.367137,40.040209
2330,51067,116.313915,39.842864
2331,54765,116.341759,39.755588
2332,96160,116.371815,40.022013
2333,54532,116.434388,40.0451
2334,49946,116.653763,39.901479
2335,61105,116.417203,39.966191
2336,62022,116.441493,39.863696
2337,80076,116.438506,39.967756
2338,58278,116.488974,39.807864
2339,95032,116.435751,39.902151
2340,40766,116.34715,39.806402
2341,65333,116.490126,39.920449
2342,53750,116.695911,39.894711
2343,100048,116.371638,39.885409
2344,42084,116.150668,39.936615
2345,63252,116.515429,39.874208
2346,69392,116.264621,40.087404
2347,42884,116.145679,39.945014
2348,30934,116.220092,39.813434
2349,55984,116.517937,39.915593
2350,105012,116.342295,40.002937
2351,36115,116.639972,39.882381
2352,88406,116.323027,40.040979
2353,48139,116.667363,39.905367
2354,39399,116.675538,39.90116
2355,80676,116.422298,39.872639
2356,104167,116.329472,39.977829
2357,78500,116.291354,39.933054
2358,92233,116.306503,39.921589
2359,110000,116.354036,39.890734
2360,88424,116.361707,39.955053
2361,80000,116.490525,39.97146
2362,73495,116.351677,39.980567
2363,40397,116.659297,40.14532
2364,104906,116.336918,39.893507
2365,94560,116.312131,39.970749
2366,58462,116.420993,40.030479
2367,72525,116.468332,40.009959
2368,50000,116.641021,39.914053
2369,61707,116.229149,39.900286
2370,107371,116.347797,39.976432
2371,40943,116.41678,40.071013
2372,58957,116.210647,39.939312
2373,51485,116.34004,39.775896
2374,70799,116.334485,39.890374
2375,67909,116.247008,39.906426
2376,32150,116.415742,40.077796
2377,36997,116.431552,40.082903
2378,101641,116.301642,39.914919
2379,39899,116.332651,40.072033
2380,78331,116.467182,40.014312
2381,68653,116.282549,39.895086
2382,64516,116.465871,40.007369
2383,79016,116.447251,39.973301
2384,62844,116.47773,40.002156
2385,74426,116.47773,40.002156
2386,53505,116.325341,39.781506
2387,54181,116.589955,39.920154
2388,35593,116.421727,40.130641
2389,52398,116.188426,39.935915
2390,56157,116.388821,39.846982
2391,66063,116.424392,40.001544
2392,70935,116.472178,39.940931
2393,77366,116.495031,39.976908
2394,85568,116.441781,39.991956
2395,38260,116.404561,39.848711
2396,52243,116.516836,39.906378
2397,114068,116.353434,39.940291
2398,95398,116.485379,40.009067
2399,46970,116.465305,39.818518
2400,81637,116.390064,40.007825
2401,66511,116.390064,40.007825
2402,68340,116.358042,39.847965
2403,114967,116.459652,39.901899
2404,53261,116.534997,39.928559
2405,58812,116.694847,39.921775
2406,71875,116.648559,39.894325
2407,97483,116.464603,39.905054
2408,75276,116.446534,39.959314
2409,69889,116.344469,40.037023
2410,54715,116.446371,39.964132
2411,85502,116.484696,39.903711
2412,78641,116.513137,39.978272
2413,59827,116.402567,39.869745
2414,100050,116.288287,39.968979
2415,78419,116.418802,40.010659
2416,27952,116.156204,39.761792
2417,85042,116.380249,40.00708
2418,73846,116.359909,39.896558
2419,47977,116.328915,40.088074
2420,75972,116.472888,39.986053
2421,99897,116.259844,39.912414
2422,111348,116.351624,39.889592
2423,103172,116.506186,39.943156
2424,79233,116.317277,40.062967
2425,33783,116.435471,40.109315
2426,94016,116.288109,39.962084
2427,99301,116.333303,39.974734
2428,49163,116.340929,39.82227
2429,61338,116.316963,40.056306
2430,100548,116.48107,39.902277
2431,45626,116.325341,39.781506
2432,92064,116.292721,39.959747
2433,58343,116.430562,40.045549
2434,95714,116.298736,39.934527
2435,49785,116.333603,39.743229
2436,43140,116.167112,39.936388
2437,53982,116.430562,40.045549
2438,114017,116.30499,39.957936
2439,126984,116.486029,39.973029
2440,94738,116.433425,40.01024
2441,39899,116.355945,39.728279
2442,72409,116.472485,39.938198
2443,66122,116.337135,40.044991
2444,53688,116.671991,39.887056
2445,63095,116.35335,39.875618
2446,64528,116.503578,39.961829
2447,34741,116.175983,39.767012
2448,86002,116.30313,39.950488
2449,39624,116.361705,39.761336
2450,53890,116.330198,40.074228
2451,36707,116.091761,39.937022
2452,111629,116.440069,39.902423
2453,107520,116.312813,39.932255
2454,69623,116.481758,40.000832
2455,80977,116.409805,39.969951
2456,75403,116.513736,39.918474
2457,51456,116.372841,40.080111
2458,68717,116.521812,39.930841
2459,48459,116.176213,39.942157
2460,49275,116.559704,39.92503
2461,65134,116.51159,39.903448
2462,93591,116.441781,39.991956
2463,57340,116.594761,39.936939
2464,80014,116.279309,40.026934
2465,112500,116.420268,39.949318
2466,69674,116.478366,39.941392
2467,98352,116.271746,40.05804
2468,60976,116.411885,39.87098
2469,67592,116.433365,40.048629
2470,67043,116.344469,40.037023
2471,48570,116.608145,39.918598
2472,60721,116.357513,40.0711
2473,135734,116.383716,39.923114
2474,115095,116.490651,39.895343
2475,36380,116.670101,40.118729
2476,79731,116.468592,40.028148
2477,66699,116.312187,39.896423
2478,30971,116.816803,39.96929
2479,83486,116.345863,39.877035
2480,59903,116.448913,39.87337
2481,37534,116.659297,40.14532
2482,85069,116.34724,39.896217
2483,128814,116.399018,39.978141
2484,60076,116.411481,40.059131
2485,46134,116.495037,39.806319
2486,81463,116.422441,40.006907
2487,68158,116.348101,40.040414
2488,76957,116.467182,40.014312
2489,81076,116.317277,40.062967
2490,128196,116.306359,39.9679
2491,31568,116.134128,39.747177
2492,43987,116.415742,40.077796
2493,56281,116.427682,40.050832
2494,129808,116.32123,39.951253
2495,51891,116.556567,39.952006
2496,85590,116.489254,40.006445
2497,88523,116.344041,39.896394
2498,65324,116.704315,39.92475
2499,62569,116.362306,40.035119
2500,67630,116.301217,40.028811
2501,52619,116.586465,39.918172
2502,69805,116.378961,39.87183
2503,34281,116.186217,39.756632
2504,33926,116.429292,40.111125
2505,106635,116.426157,39.918525
2506,75113,116.482018,40.004978
2507,34382,116.385869,39.772399
2508,67701,116.638121,39.882353
2509,112100,116.362351,39.925
2510,67553,116.308531,39.847435
2511,95819,116.354369,39.978114
2512,54043,116.589658,39.925265
2513,82979,116.329391,39.905863
2514,82143,116.4515,39.904606
2515,45146,116.59088,39.924096
2516,81579,116.380053,39.987291
2517,107390,116.318539,39.918502
2518,57287,116.504579,39.795716
2519,63071,116.362306,40.035119
2520,100703,116.486709,39.895879
2521,74792,116.518849,39.931002
2522,62374,116.296286,39.870107
2523,80745,116.345863,39.877035
2524,71918,116.220283,40.043636
2525,67341,116.432972,39.99183
2526,83033,116.467478,40.018459
2527,104439,116.304415,39.918055
2528,35656,116.676119,39.875612
2529,39424,116.659297,40.14532
2530,39015,116.445996,40.069568
2531,64158,116.711337,39.9184
2532,53043,116.636059,39.907157
2533,55537,116.34663,40.096608
2534,30793,116.439341,40.082372
2535,61802,116.530553,39.921425
2536,35338,116.416156,40.082585
2537,45767,116.460643,39.806976
2538,54667,116.499423,39.900278
2539,140976,116.330345,39.984336
2540,59617,116.508046,39.799319
2541,42429,116.435471,40.109315
2542,99968,116.340103,39.98
2543,86251,116.389228,39.988818
2544,72364,116.382525,40.005332
2545,85999,116.529205,39.926332
2546,75884,116.359007,40.046713
2547,58511,116.621507,39.933755
2548,56250,116.622063,39.931519
2549,29841,116.846026,39.958434
2550,86273,116.398206,39.979381
2551,66347,116.391928,39.849173
2552,44698,116.337569,40.089546
2553,38203,116.443144,39.788087
2554,56271,116.671991,39.887056
2555,46872,116.431342,40.071807
2556,90776,116.441781,39.991956
2557,41219,116.660013,40.147758
2558,44961,116.642238,39.90911
2559,33949,116.164506,39.731851
2560,104943,116.349984,39.992769
2561,64821,116.32442,39.858227
2562,38744,116.225476,40.226443
2563,66445,116.308505,39.839489
2564,59406,116.708466,39.925012
2565,34580,116.141453,39.739637
2566,48672,116.652755,39.921309
2567,88376,116.367726,39.894516
2568,72337,116.298181,39.851185
2569,85773,116.437025,40.059329
2570,39595,116.154608,39.726495
2571,78073,116.425978,40.002211
2572,102816,116.491708,40.003156
2573,77267,116.458573,39.905492
2574,55196,116.296286,39.870107
2575,39221,116.426734,40.066064
2576,40000,116.416156,40.082585
2577,53316,116.256241,39.89887
2578,66298,116.479692,40.0097
2579,52249,116.295536,39.848391
2580,73112,116.509336,39.941162
2581,81305,116.503478,39.917946
2582,91314,116.365812,39.960581
2583,112419,116.343714,39.996907
2584,50487,116.353424,40.090961
2585,47830,116.354287,40.079237
2586,57252,116.694847,39.921775
2587,91026,116.433425,40.01024
2588,94473,116.469306,39.997106
2589,80670,116.445445,39.93257
2590,52611,116.395776,40.084277
2591,96154,116.473987,39.998614
2592,49251,116.328915,40.088074
2593,57580,116.568799,39.853078
2594,52861,116.572491,39.853078
2595,52717,116.568799,39.853078
2596,71969,116.490032,39.993487
2597,59391,116.434388,40.0451
2598,56621,116.434388,40.0451
2599,73260,116.456697,39.922284
2600,53550,116.265669,39.894045
2601,104221,116.435282,39.929418
2602,113761,116.291982,39.96905
2603,49398,116.564081,39.867532
2604,94895,116.485379,40.009067
2605,67669,116.170097,40.073984
2606,69799,116.487649,39.985143
2607,54432,116.415505,39.859651
2608,66415,116.493655,39.905367
2609,89452,116.371815,40.022013
2610,55092,116.398566,39.861922
2611,70884,116.376524,39.851605
2612,51927,116.566589,39.852939
2613,119549,116.33514,39.995926
2614,74765,116.478715,39.916424
2615,56059,116.404744,39.819538
2616,77538,116.471849,39.89331
2617,53134,116.410743,39.821558
2618,84970,116.338389,39.889219
2619,97804,116.340103,39.98
2620,43073,116.605035,40.051164
2621,63781,116.462185,39.884984
2622,61112,116.423841,39.850638
2623,46157,116.695201,39.934643
2624,41417,116.685452,39.94297
2625,52418,116.568799,39.853078
2626,29967,116.636725,40.031531
2627,25576,116.128219,39.731905
2628,46406,116.643715,40.137169
2629,101190,116.309984,39.96579
2630,78217,116.455188,39.979036
2631,95299,116.298736,39.934527
2632,40495,116.421842,40.119709
2633,50569,116.646296,40.132553
2634,67240,116.482018,40.004978
2635,96245,116.370152,39.96151
2636,49900,116.339882,39.82826
2637,58564,116.434388,40.0451
2638,109664,116.299818,39.943428
2639,65909,116.501958,39.882586
2640,68046,116.419009,39.87095
2641,110456,116.352517,39.891585
2642,88443,116.312396,39.884145
2643,77729,116.437025,40.059329
2644,52546,116.527974,39.895003
2645,35971,116.228671,40.205721
2646,54231,116.440459,39.858116
2647,40062,116.415732,40.053385
2648,59551,116.385503,39.852652
2649,91960,116.417395,39.981069
2650,45833,116.354287,40.079237
2651,46483,116.648606,39.90866
2652,75472,116.372015,39.86688
2653,51641,116.196292,39.931247
2654,64684,116.315031,39.842469
2655,134063,116.325385,39.984968
2656,53670,116.561668,39.928981
2657,60484,116.392762,39.862365
2658,29668,116.186217,39.756632
2659,48654,116.698943,39.942109
2660,46621,116.372672,39.874481
2661,55649,116.413311,39.865588
2662,35631,116.175983,39.767012
2663,66690,116.506351,39.966185
2664,61075,116.389015,39.844965
2665,34686,116.416156,40.082585
2666,51301,116.517963,39.86507
2667,41700,116.239386,40.222199
2668,55304,116.589955,39.920154
2669,62330,116.504579,39.795716
2670,34356,116.249025,40.218067
2671,62959,116.428173,39.993677
2672,71034,116.477203,39.900109
2673,50157,116.387197,39.855729
2674,62979,116.518854,39.939588
2675,111118,116.291982,39.96905
2676,69860,116.398566,39.861922
2677,111628,116.435055,39.941656
2678,27742,116.599448,40.048301
2679,47086,116.416572,40.063191
2680,84932,116.409266,40.003413
2681,55707,116.395003,39.856592
2682,33823,116.639972,39.882381
2683,72576,116.451506,39.972611
